Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV05261,C00166,"P00276,P00398,P00057,P00299",18/09/2024,TKO
INV05262,C01085,"P00012,P00355,P00062,P00111,P00301",16/01/2024,ST
INV05263,C01202,P00493,31/12/2025,CYB
INV05264,C00343,"P00111,P00484,P00135",12/11/2024,TKO
INV05265,C00585,"P00413,P00389,P00353,P00458,P00374",20/09/2025,MK
INV05266,C01129,"P00055,P00327,P00309",09/03/2024,MK
INV05267,C00639,"P00413,P00389,P00353,P00458",07/10/2025,MK
INV05268,C00097,"P00086,P00113",12/10/2025,TKO
INV05269,C00744,P00259,25/12/2025,CYB
INV05270,C00092,"P00377,P00498,P00326",24/09/2024,CYB
INV05271,C00386,"P00371,P00183,P00127,P00302,P00313",08/12/2024,MK
INV05272,C00951,P00273,21/11/2024,CYB
INV05273,C00713,"P00413,P00389,P00353,P00458,P00481",29/07/2025,CYB
INV05274,C00188,"P00381,P00022,P00035,P00030,P00158",06/02/2025,TKO
INV05275,C01075,"P00242,P00257",13/01/2024,ST
INV05276,C01191,"P00447,P00169,P00040",28/05/2024,TKO
INV05277,C01260,"P00476,P00503,P00342",04/07/2025,TKO
INV05278,C00409,"P00413,P00389,P00353,P00458",26/07/2025,MK
INV05279,C01003,"P00413,P00389,P00353,P00458,P00201",05/07/2025,ST
INV05280,C00553,"P00419,P00084,P00441,P00104",01/12/2025,ST
INV05281,C00794,"P00437,P00164,P00225",22/10/2025,TKO
INV05282,C01229,"P00413,P00389,P00353,P00458,P00339",16/02/2025,MK
INV05283,C00956,"P00413,P00389,P00353,P00458,P00057",08/04/2024,TKO
INV05284,C00652,"P00223,P00164",07/01/2025,TKO
INV05285,C01431,"P00413,P00389,P00353,P00458",09/09/2024,MK
INV05286,C00200,"P00332,P00067,P00195,P00192,P00016",03/10/2025,MK
INV05287,C00142,P00164,09/11/2025,CYB
INV05288,C01356,"P00327,P00065,P00032,P00199,P00120",05/07/2025,CYB
INV05289,C00033,"P00413,P00389,P00353,P00458,P00180,P00142",19/05/2025,ST
INV05290,C00180,"P00247,P00440,P00196,P00443,P00446",23/10/2025,ST
INV05291,C00661,"P00436,P00100,P00336,P00174",16/04/2024,CYB
INV05292,C00192,"P00261,P00136,P00041,P00506",03/09/2025,ST
INV05293,C01417,"P00326,P00054,P00354,P00238,P00100",28/03/2024,CYB
INV05294,C01213,P00419,20/03/2024,ST
INV05295,C01273,"P00351,P00063,P00315",09/01/2024,TKO
INV05296,C00139,"P00413,P00389,P00353,P00458,P00502,P00143",21/05/2025,CYB
INV05297,C00712,"P00164,P00045,P00232,P00105,P00374",04/09/2024,TKO
INV05298,C00285,"P00413,P00389,P00353,P00458,P00424",30/03/2024,MK
INV05299,C00916,"P00442,P00419,P00264,P00021,P00217",12/05/2025,CYB
INV05300,C00973,"P00478,P00493",25/08/2024,CYB
INV05301,C01070,"P00413,P00389,P00353,P00458,P00057,P00090",11/05/2024,CYB
INV05302,C00476,"P00101,P00446",21/11/2024,ST
INV05303,C00401,"P00413,P00389,P00353,P00458,P00060",09/06/2024,CYB
INV05304,C00371,"P00413,P00389,P00353,P00458",12/07/2025,MK
INV05305,C00438,"P00449,P00062,P00241,P00116,P00256",17/02/2024,CYB
INV05306,C01104,"P00413,P00389,P00353,P00458,P00367,P00102",31/10/2025,CYB
INV05307,C00217,"P00108,P00388",05/07/2025,CYB
INV05308,C00342,"P00413,P00389,P00353,P00458",10/05/2024,MK
INV05309,C01227,"P00178,P00053,P00374,P00025,P00302",06/07/2024,CYB
INV05310,C00951,P00273,01/12/2024,ST
INV05311,C00491,"P00210,P00466",05/07/2024,TKO
INV05312,C00030,"P00463,P00357,P00269",04/12/2024,CYB
INV05313,C00610,"P00413,P00389,P00353,P00458,P00099",25/01/2025,MK
INV05314,C01182,"P00344,P00010",11/04/2024,TKO
INV05315,C00754,"P00413,P00389,P00353,P00458,P00013",07/05/2024,ST
INV05316,C00493,"P00413,P00389,P00353,P00458",08/03/2024,CYB
INV05317,C00623,"P00400,P00371",21/02/2025,CYB
INV05318,C00593,"P00413,P00389,P00353,P00458",05/12/2025,CYB
INV05319,C01047,"P00413,P00389,P00353,P00458,P00175,P00350",08/08/2024,TKO
INV05320,C00723,"P00413,P00389,P00353,P00458,P00078",15/05/2024,CYB
INV05321,C00988,"P00337,P00123,P00235",18/12/2025,CYB
INV05322,C00744,"P00079,P00437",04/06/2024,MK
INV05323,C00154,P00100,04/11/2025,MK
INV05324,C00167,"P00413,P00389,P00353,P00458,P00067",24/04/2024,ST
INV05325,C01242,"P00413,P00389,P00353,P00458,P00180,P00299",31/07/2025,MK
INV05326,C00671,"P00425,P00407",18/10/2025,CYB
INV05327,C00462,"P00468,P00389,P00139",14/09/2024,MK
INV05328,C01105,P00481,02/10/2025,TKO
INV05329,C00218,"P00443,P00155,P00269,P00437",20/03/2025,TKO
INV05330,C01060,"P00425,P00472",22/05/2025,CYB
INV05331,C00525,"P00189,P00416,P00412,P00196,P00333",22/06/2024,ST
INV05332,C00924,"P00413,P00389,P00353,P00458",12/12/2024,MK
INV05333,C00482,"P00101,P00352,P00021,P00264,P00423",09/02/2025,ST
INV05334,C00423,"P00413,P00389,P00353,P00458,P00397",30/10/2024,CYB
INV05335,C01366,"P00413,P00389,P00353,P00458,P00054,P00085",21/09/2025,CYB
INV05336,C01410,"P00447,P00263,P00432,P00050",13/07/2024,CYB
INV05337,C00948,"P00413,P00389,P00353,P00458,P00127",12/10/2025,ST
INV05338,C00402,"P00413,P00389,P00353,P00458",31/08/2025,CYB
INV05339,C00552,P00236,20/01/2024,MK
INV05340,C01066,"P00178,P00130,P00286",28/01/2025,ST
INV05341,C00234,"P00429,P00005",10/06/2024,TKO
INV05342,C00749,"P00413,P00389,P00353,P00458",05/10/2025,MK
INV05343,C00376,"P00413,P00389,P00353,P00458,P00018",12/10/2025,CYB
INV05344,C01153,"P00413,P00389,P00353,P00458",16/02/2025,MK
INV05345,C00087,"P00413,P00389,P00353,P00458",18/04/2024,TKO
INV05346,C00699,"P00413,P00389,P00353,P00458",01/08/2025,ST
INV05347,C01228,"P00413,P00389,P00353,P00458,P00365",28/07/2024,CYB
INV05348,C00629,"P00413,P00389,P00353,P00458,P00082",23/07/2024,CYB
INV05349,C00829,"P00031,P00195",09/08/2025,TKO
INV05350,C00980,"P00066,P00491,P00017,P00288",28/08/2024,CYB
INV05351,C00737,"P00413,P00389,P00353,P00458",29/12/2025,CYB
INV05352,C01180,"P00090,P00316,P00214",22/06/2025,TKO
INV05353,C00178,"P00327,P00036",12/12/2024,CYB
INV05354,C00709,P00243,06/05/2025,TKO
INV05355,C01362,"P00413,P00389,P00353,P00458",28/02/2025,MK
INV05356,C00894,P00305,25/04/2024,ST
INV05357,C00004,"P00413,P00389,P00353,P00458",14/10/2025,ST
INV05358,C01278,"P00209,P00325,P00057,P00144,P00408",08/09/2024,ST
INV05359,C01232,"P00268,P00487,P00498,P00183,P00052",13/09/2025,ST
INV05360,C00613,"P00413,P00389,P00353,P00458,P00042,P00439",03/04/2024,CYB
INV05361,C01314,"P00413,P00389,P00353,P00458,P00386",11/11/2024,TKO
INV05362,C00737,"P00413,P00389,P00353,P00458,P00324",20/10/2025,ST
INV05363,C00912,"P00413,P00389,P00353,P00458",03/12/2024,CYB
INV05364,C00030,"P00115,P00266,P00077",01/02/2024,MK
INV05365,C00506,P00032,12/09/2025,CYB
INV05366,C01253,"P00101,P00057",09/06/2025,MK
INV05367,C00251,"P00461,P00119,P00256,P00281",02/05/2025,ST
INV05368,C00488,"P00413,P00389,P00353,P00458,P00086,P00119",06/11/2024,CYB
INV05369,C00263,P00441,04/12/2024,CYB
INV05370,C00507,P00230,28/12/2025,CYB
INV05371,C01243,"P00413,P00389,P00353,P00458",24/05/2025,CYB
INV05372,C01163,"P00465,P00026,P00154",07/09/2024,CYB
INV05373,C00603,P00267,16/12/2025,TKO
INV05374,C01022,"P00056,P00127",31/10/2025,MK
INV05375,C00858,"P00413,P00389,P00353,P00458,P00139",03/03/2024,CYB
INV05376,C00418,"P00488,P00274,P00379",28/11/2024,TKO
INV05377,C00295,"P00270,P00127",29/12/2024,TKO
INV05378,C00024,"P00413,P00389,P00353,P00458,P00409,P00292",06/09/2024,MK
INV05379,C00749,"P00255,P00415,P00008,P00328,P00171",24/09/2025,TKO
INV05380,C00246,"P00413,P00389,P00353,P00458,P00111",09/01/2024,MK
INV05381,C00695,"P00460,P00125,P00506,P00266",22/06/2025,MK
INV05382,C00023,P00255,06/01/2025,TKO
INV05383,C01053,P00286,19/11/2024,MK
INV05384,C01441,"P00413,P00389,P00353,P00458,P00500",27/01/2024,CYB
INV05385,C00202,"P00147,P00258,P00348,P00417,P00411",02/12/2025,CYB
INV05386,C01256,"P00005,P00170",06/10/2025,ST
INV05387,C01129,"P00307,P00218,P00284",28/03/2025,ST
INV05388,C00271,"P00393,P00229,P00378,P00203",24/04/2025,CYB
INV05389,C00354,"P00413,P00389,P00353,P00458",16/07/2024,CYB
INV05390,C00923,P00277,22/10/2025,CYB
INV05391,C00093,"P00057,P00179,P00310,P00392,P00323",28/12/2025,ST
INV05392,C00604,"P00021,P00010,P00497,P00020",04/01/2024,TKO
INV05393,C01238,"P00167,P00244",05/01/2024,CYB
INV05394,C01412,P00343,07/11/2024,MK
INV05395,C00905,"P00355,P00434,P00181,P00088,P00372",15/12/2025,TKO
INV05396,C01336,"P00413,P00389,P00353,P00458",22/08/2025,TKO
INV05397,C00220,P00485,10/09/2024,MK
INV05398,C01242,"P00413,P00389,P00353,P00458",25/08/2024,ST
INV05399,C01120,"P00413,P00389,P00353,P00458,P00426,P00138",13/08/2024,MK
INV05400,C00068,"P00214,P00449,P00097,P00165,P00403",26/09/2024,ST
INV05401,C00980,"P00160,P00251",19/01/2024,TKO
INV05402,C01008,"P00284,P00092,P00409,P00439",10/06/2025,ST
INV05403,C01076,"P00387,P00045,P00465",19/08/2025,MK
INV05404,C00713,"P00413,P00389,P00353,P00458,P00340,P00213",27/04/2024,CYB
INV05405,C00618,P00086,25/07/2025,ST
INV05406,C00195,P00091,02/02/2024,CYB
INV05407,C01227,"P00222,P00111,P00149,P00365",21/04/2025,MK
INV05408,C01015,"P00186,P00354",22/02/2025,ST
INV05409,C00600,P00122,06/04/2024,ST
INV05410,C00374,"P00413,P00389,P00353,P00458,P00213",25/08/2025,MK
INV05411,C01261,"P00413,P00389,P00353,P00458",03/07/2025,ST
INV05412,C00207,"P00413,P00389,P00353,P00458",27/06/2025,MK
INV05413,C01003,"P00396,P00025,P00172",29/04/2024,TKO
INV05414,C01000,"P00345,P00316",18/08/2024,MK
INV05415,C00438,"P00440,P00120,P00320",18/01/2025,MK
INV05416,C01215,"P00039,P00484,P00186,P00502",06/03/2025,CYB
INV05417,C00080,"P00413,P00389,P00353,P00458,P00459,P00045",23/10/2024,ST
INV05418,C00292,"P00413,P00389,P00353,P00458,P00035",19/08/2025,CYB
INV05419,C00082,"P00413,P00389,P00353,P00458,P00059",05/04/2024,CYB
INV05420,C01169,"P00117,P00299,P00424",13/04/2024,MK
INV05421,C00186,"P00442,P00039,P00084,P00007",02/03/2025,TKO
INV05422,C01331,"P00413,P00389,P00353,P00458",27/05/2025,CYB
INV05423,C00035,"P00413,P00389,P00353,P00458,P00275,P00130",02/05/2024,MK
INV05424,C01445,P00053,30/11/2024,ST
INV05425,C01112,"P00413,P00389,P00353,P00458,P00393",27/05/2024,ST
INV05426,C00226,"P00069,P00470,P00410,P00392,P00377",27/02/2025,ST
INV05427,C01404,"P00016,P00200,P00128",20/02/2025,ST
INV05428,C00524,"P00482,P00442,P00504,P00381",05/12/2025,MK
INV05429,C01334,"P00413,P00389,P00353,P00458,P00289",22/02/2024,TKO
INV05430,C01297,P00093,03/07/2025,MK
INV05431,C01054,"P00248,P00279,P00429,P00098,P00106",20/07/2024,ST
INV05432,C00203,"P00413,P00389,P00353,P00458",14/05/2024,CYB
INV05433,C01334,"P00367,P00302,P00361,P00316",24/09/2024,ST
INV05434,C00528,"P00380,P00101,P00352,P00278,P00216",11/07/2025,ST
INV05435,C00617,"P00391,P00406",10/05/2024,TKO
INV05436,C01372,"P00413,P00389,P00353,P00458",17/09/2024,CYB
INV05437,C01078,"P00345,P00209",11/05/2025,ST
INV05438,C00196,"P00039,P00325,P00495,P00246",10/12/2024,CYB
INV05439,C01390,"P00468,P00183,P00039,P00151",28/09/2025,CYB
INV05440,C00564,"P00413,P00389,P00353,P00458,P00078,P00010",13/09/2025,CYB
INV05441,C00774,"P00175,P00447,P00267,P00206,P00256",06/12/2024,MK
INV05442,C01276,"P00413,P00389,P00353,P00458,P00180",27/12/2025,CYB
INV05443,C00168,"P00043,P00323,P00115,P00020",05/09/2024,CYB
INV05444,C01142,"P00413,P00389,P00353,P00458,P00233,P00498",07/10/2025,CYB
INV05445,C01438,"P00012,P00268,P00319,P00414",26/07/2024,CYB
INV05446,C00659,"P00392,P00456,P00433",03/07/2024,CYB
INV05447,C00139,"P00413,P00389,P00353,P00458,P00331,P00269",10/12/2024,MK
INV05448,C01077,"P00413,P00389,P00353,P00458,P00137",17/08/2024,MK
INV05449,C00832,"P00413,P00389,P00353,P00458,P00496,P00357",08/08/2025,CYB
INV05450,C00634,P00410,11/08/2024,CYB
INV05451,C00576,"P00343,P00093,P00083",26/09/2025,CYB
INV05452,C00024,"P00024,P00100",04/12/2024,ST
INV05453,C00602,"P00413,P00389,P00353,P00458,P00291",15/05/2025,CYB
INV05454,C00873,"P00156,P00369",09/09/2025,MK
INV05455,C01036,"P00413,P00389,P00353,P00458",09/04/2025,CYB
INV05456,C01260,"P00413,P00389,P00353,P00458,P00097,P00293",18/07/2025,MK
INV05457,C00153,"P00413,P00389,P00353,P00458,P00151,P00451",13/01/2024,ST
INV05458,C00558,"P00191,P00186",14/08/2025,MK
INV05459,C00526,"P00303,P00042,P00220",16/02/2024,MK
INV05460,C00798,"P00413,P00389,P00353,P00458,P00447,P00318",05/01/2025,CYB
INV05461,C00906,"P00401,P00093",10/05/2024,ST
INV05462,C01002,"P00413,P00389,P00353,P00458,P00309",07/06/2025,CYB
INV05463,C01129,"P00054,P00090,P00185,P00097,P00060",27/08/2025,ST
INV05464,C01215,P00233,29/01/2025,CYB
INV05465,C00126,"P00266,P00137,P00161,P00398,P00022",10/05/2024,TKO
INV05466,C00328,"P00155,P00184",18/10/2025,CYB
INV05467,C01106,"P00170,P00257,P00056,P00122,P00133",22/09/2024,ST
INV05468,C00621,"P00255,P00142",07/11/2025,MK
INV05469,C00833,"P00335,P00236,P00377",08/08/2024,MK
INV05470,C00349,"P00110,P00068",07/08/2024,MK
INV05471,C01204,"P00433,P00039,P00028,P00479,P00181",03/07/2024,TKO
INV05472,C00358,"P00413,P00389,P00353,P00458",28/10/2024,TKO
INV05473,C00925,"P00413,P00389,P00353,P00458,P00462,P00266",13/04/2025,CYB
INV05474,C01057,"P00133,P00272,P00338,P00103",19/01/2025,CYB
INV05475,C00980,"P00239,P00499",23/02/2024,CYB
INV05476,C00882,"P00413,P00389,P00353,P00458,P00133",21/12/2025,CYB
INV05477,C00869,"P00413,P00389,P00353,P00458,P00238",16/11/2024,TKO
INV05478,C00350,"P00413,P00389,P00353,P00458,P00481,P00423",27/08/2024,CYB
INV05479,C00326,"P00413,P00389,P00353,P00458,P00335",19/03/2024,MK
INV05480,C01378,"P00203,P00384,P00231,P00367",09/04/2024,ST
INV05481,C00458,P00163,15/07/2024,ST
INV05482,C00536,P00084,07/06/2025,CYB
INV05483,C00683,"P00234,P00281",22/05/2025,CYB
INV05484,C00047,"P00413,P00389,P00353,P00458,P00206",31/08/2024,CYB
INV05485,C00567,"P00155,P00232,P00084,P00439",01/08/2024,MK
INV05486,C01006,"P00327,P00056,P00455,P00123,P00302",24/04/2024,TKO
INV05487,C00412,"P00030,P00427",07/08/2025,MK
INV05488,C00547,"P00350,P00181",15/05/2024,ST
INV05489,C00983,"P00233,P00071",24/06/2024,MK
INV05490,C00492,"P00316,P00295",03/08/2025,MK
INV05491,C01357,"P00413,P00389,P00353,P00458",19/04/2024,MK
INV05492,C00936,"P00048,P00369",07/01/2024,MK
INV05493,C01183,"P00043,P00040,P00366,P00139",07/01/2025,ST
INV05494,C01395,"P00111,P00186,P00342,P00353,P00275",13/01/2025,MK
INV05495,C00579,"P00137,P00482,P00377,P00364",29/10/2024,ST
INV05496,C00548,"P00413,P00389,P00353,P00458,P00328",16/06/2025,TKO
INV05497,C00250,"P00252,P00378,P00342,P00401,P00240",28/10/2025,TKO
INV05498,C00935,"P00413,P00389,P00353,P00458",23/03/2024,ST
INV05499,C00690,"P00413,P00389,P00353,P00458,P00057",01/10/2024,MK
INV05500,C00696,"P00367,P00276,P00038,P00002",01/11/2024,TKO
INV05501,C01185,"P00413,P00389,P00353,P00458,P00388",11/10/2025,MK
INV05502,C01089,"P00135,P00160,P00433",29/07/2024,MK
INV05503,C01199,"P00256,P00187,P00335,P00156",05/11/2025,ST
INV05504,C01353,"P00413,P00389,P00353,P00458",14/11/2024,ST
INV05505,C00269,"P00382,P00413,P00297,P00249,P00327",16/07/2025,MK
INV05506,C01034,"P00440,P00465,P00402,P00051",10/05/2024,CYB
INV05507,C00057,"P00214,P00272,P00323",19/02/2025,MK
INV05508,C00981,"P00164,P00372,P00435,P00202,P00483",14/07/2025,TKO
INV05509,C00748,"P00413,P00389,P00353,P00458,P00008",15/01/2025,MK
INV05510,C00250,P00045,20/10/2025,ST
INV05511,C00804,"P00342,P00149,P00446,P00320",25/07/2025,CYB
INV05512,C00482,"P00155,P00279,P00411",03/04/2025,CYB
INV05513,C01294,"P00484,P00390",05/10/2025,TKO
INV05514,C01154,"P00145,P00263,P00198,P00488,P00119",25/04/2025,MK
INV05515,C01432,"P00093,P00307,P00136,P00359",01/09/2025,CYB
INV05516,C01009,P00304,01/09/2024,CYB
INV05517,C01315,"P00413,P00389,P00353,P00458,P00031",08/03/2024,MK
INV05518,C00842,"P00413,P00389,P00353,P00458,P00220",17/03/2025,CYB
INV05519,C01211,"P00413,P00389,P00353,P00458,P00159,P00044",10/02/2025,MK
INV05520,C00881,"P00094,P00081,P00175,P00074",19/11/2025,MK
INV05521,C00300,P00437,10/05/2024,CYB
INV05522,C00520,"P00413,P00389,P00353,P00458,P00153",16/01/2025,MK
INV05523,C01093,"P00248,P00027,P00054,P00102,P00231",30/05/2024,CYB
INV05524,C01006,"P00064,P00482,P00442,P00069",20/04/2025,TKO
INV05525,C00992,"P00249,P00182,P00391,P00486,P00107",11/06/2024,ST
INV05526,C01205,"P00351,P00126",24/10/2024,TKO
INV05527,C00177,"P00413,P00389,P00353,P00458,P00351",01/09/2024,CYB
INV05528,C01247,"P00362,P00176,P00177,P00133",03/03/2025,CYB
INV05529,C00046,"P00501,P00338,P00499",11/11/2024,CYB
INV05530,C00266,"P00401,P00108,P00087,P00086,P00166",31/07/2025,CYB
INV05531,C00642,"P00276,P00046",04/11/2025,CYB
INV05532,C00150,"P00413,P00389,P00353,P00458,P00504",13/08/2025,CYB
INV05533,C00970,"P00388,P00449",12/01/2024,MK
INV05534,C01313,"P00381,P00219,P00246,P00300,P00002",13/02/2024,CYB
INV05535,C01097,P00203,02/03/2024,MK
INV05536,C01146,"P00254,P00477,P00021,P00445",08/08/2025,TKO
INV05537,C00588,"P00191,P00467",14/02/2024,CYB
INV05538,C00197,"P00413,P00389,P00353,P00458,P00477",08/11/2025,CYB
INV05539,C00009,"P00393,P00279,P00316",10/03/2024,CYB
INV05540,C00073,"P00040,P00138",21/09/2025,MK
INV05541,C01215,"P00413,P00389,P00353,P00458,P00471",05/03/2024,ST
INV05542,C00270,"P00049,P00298,P00363,P00469,P00403",09/09/2025,CYB
INV05543,C00709,"P00484,P00408,P00137,P00431",02/04/2024,ST
INV05544,C01002,"P00073,P00265,P00080,P00293,P00284",21/11/2024,ST
INV05545,C00217,"P00413,P00389,P00353,P00458,P00054,P00427",16/07/2024,TKO
INV05546,C01344,"P00413,P00389,P00353,P00458,P00194,P00104",07/06/2025,ST
INV05547,C00214,"P00441,P00174,P00391,P00306,P00247",04/02/2024,ST
INV05548,C00407,P00282,15/10/2024,MK
INV05549,C00424,"P00441,P00287,P00119,P00175",05/12/2024,MK
INV05550,C00802,"P00413,P00389,P00353,P00458,P00234",11/05/2024,TKO
INV05551,C00513,"P00150,P00287",08/06/2024,MK
INV05552,C01197,"P00482,P00335,P00408,P00254",03/07/2025,MK
INV05553,C01365,"P00149,P00301,P00369,P00024",27/03/2025,CYB
INV05554,C00433,"P00413,P00389,P00353,P00458",21/08/2025,CYB
INV05555,C00290,"P00156,P00225,P00308,P00050,P00014",21/09/2025,MK
INV05556,C00156,"P00325,P00225,P00080",07/06/2024,TKO
INV05557,C00993,"P00428,P00302,P00058",17/01/2024,CYB
INV05558,C00083,"P00369,P00489",13/06/2025,TKO
INV05559,C00746,"P00413,P00389,P00353,P00458",17/05/2025,ST
INV05560,C00172,"P00283,P00207,P00008,P00180,P00243",05/09/2025,MK
INV05561,C01434,"P00043,P00478",27/04/2024,ST
INV05562,C00565,"P00348,P00322",25/03/2025,CYB
INV05563,C00311,P00483,13/11/2024,TKO
INV05564,C00886,"P00104,P00207,P00424,P00285,P00178",04/05/2024,MK
INV05565,C00087,"P00413,P00389,P00353,P00458,P00331",12/11/2024,CYB
INV05566,C01336,"P00413,P00389,P00353,P00458,P00174",07/12/2024,ST
INV05567,C00972,P00019,23/06/2025,TKO
INV05568,C01395,"P00435,P00016,P00031,P00502,P00446",29/03/2025,ST
INV05569,C00728,P00169,14/03/2024,MK
INV05570,C01142,"P00306,P00202,P00005",05/05/2024,MK
INV05571,C00122,"P00177,P00122,P00497",11/08/2024,MK
INV05572,C00036,"P00413,P00389,P00353,P00458,P00034,P00233",05/05/2025,MK
INV05573,C00983,"P00128,P00258,P00477",11/06/2024,TKO
INV05574,C00084,"P00413,P00389,P00353,P00458,P00403,P00491",16/03/2025,ST
INV05575,C00776,"P00138,P00113",18/08/2025,TKO
INV05576,C00870,"P00014,P00442",24/01/2024,CYB
INV05577,C00654,"P00505,P00060,P00379",15/12/2025,MK
INV05578,C00785,"P00473,P00229",09/07/2024,CYB
INV05579,C00943,"P00413,P00389,P00353,P00458",03/08/2024,TKO
INV05580,C00660,"P00003,P00303",29/09/2024,MK
INV05581,C00813,"P00413,P00389,P00353,P00458",29/04/2025,ST
INV05582,C01128,"P00037,P00160",16/01/2025,CYB
INV05583,C00134,P00320,03/09/2024,MK
INV05584,C00282,"P00413,P00389,P00353,P00458,P00246",10/08/2025,CYB
INV05585,C01402,"P00413,P00389,P00353,P00458,P00316",18/05/2025,TKO
INV05586,C00229,"P00351,P00063,P00476,P00345",27/01/2025,ST
INV05587,C00338,"P00182,P00005,P00239,P00199,P00359",17/08/2024,MK
INV05588,C00329,P00003,25/01/2025,TKO
INV05589,C00722,"P00427,P00155",14/12/2024,CYB
INV05590,C00928,P00113,23/07/2024,TKO
INV05591,C00386,"P00331,P00237,P00286",21/07/2025,MK
INV05592,C01260,"P00413,P00389,P00353,P00458,P00320,P00349",17/02/2024,ST
INV05593,C01442,"P00143,P00032,P00354",05/05/2025,MK
INV05594,C01144,"P00095,P00453,P00200,P00007,P00241",19/02/2025,TKO
INV05595,C00807,"P00060,P00392,P00480,P00329,P00145",21/08/2024,CYB
INV05596,C00187,P00355,18/05/2024,CYB
INV05597,C01026,"P00495,P00293",07/04/2024,MK
INV05598,C01400,"P00413,P00389,P00353,P00458,P00069",19/08/2024,MK
INV05599,C01284,"P00076,P00399,P00355,P00351",27/10/2025,MK
INV05600,C01324,"P00245,P00421,P00154",07/03/2025,TKO
INV05601,C01032,"P00243,P00184",28/01/2024,CYB
INV05602,C00120,"P00413,P00389,P00353,P00458",18/11/2024,MK
INV05603,C00310,"P00129,P00482,P00355",29/05/2024,CYB
INV05604,C00897,"P00413,P00389,P00353,P00458,P00100",25/06/2025,CYB
INV05605,C00490,"P00268,P00185,P00041,P00381",07/09/2024,TKO
INV05606,C01438,"P00413,P00389,P00353,P00458",09/08/2024,CYB
INV05607,C01141,"P00413,P00389,P00353,P00458,P00055,P00067",30/01/2024,CYB
INV05608,C00169,"P00413,P00389,P00353,P00458",28/03/2025,CYB
INV05609,C00121,"P00413,P00389,P00353,P00458,P00125,P00074",04/04/2025,ST
INV05610,C00947,"P00413,P00389,P00353,P00458",13/09/2024,TKO
INV05611,C01134,P00224,30/10/2024,MK
INV05612,C00322,"P00413,P00389,P00353,P00458",12/10/2024,ST
INV05613,C00033,"P00408,P00415,P00339,P00213,P00410",08/01/2025,TKO
INV05614,C01364,"P00259,P00196,P00489",30/06/2024,MK
INV05615,C00679,"P00413,P00389,P00353,P00458,P00453",27/02/2024,CYB
INV05616,C00123,"P00413,P00389,P00353,P00458,P00262,P00488",19/02/2025,ST
INV05617,C00411,"P00012,P00315",17/07/2024,TKO
INV05618,C00956,"P00413,P00284,P00423,P00145",15/06/2024,MK
INV05619,C00254,P00353,24/06/2024,TKO
INV05620,C00651,"P00059,P00300,P00443,P00078,P00418",13/03/2024,CYB
INV05621,C01145,"P00413,P00389,P00353,P00458",08/12/2025,ST
INV05622,C00281,"P00379,P00322,P00001,P00151,P00078",15/04/2025,ST
INV05623,C01178,"P00413,P00389,P00353,P00458,P00048",26/09/2025,ST
INV05624,C00627,P00025,06/09/2025,ST
INV05625,C00713,"P00052,P00260,P00164,P00278",04/05/2025,MK
